id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews
32524152,"Cozy Ridgewood Room in Smart, Clean Apt.",8129088,Eva,Queens,Ridgewood,Private room,45,4,4
49246673,#308 Furnished studio in the heart of Manhattan!,384559808,Best Inns USA,Manhattan,Gramercy,Entire home/apt,74,60,0
30882631,"Private bedroom in BK community, w/ parking",3285978,Nicole,Brooklyn,Bedford-Stuyvesant,Private room,32,30,3
46412581,Cozy Room 15mins from JFK & LGA,375470611,Adel,Queens,St. Albans,Private room,89,1,0
19268922,Large private room in Astoria,134741341,Sofia,Queens,Astoria,Private room,60,30,15
51078252,Unfurnished Queen Room in East Harlem,305240193,June,Manhattan,East Harlem,Private room,64,30,0
41409053,Couples Escape,275135522,Antonio,Brooklyn,Bedford-Stuyvesant,Private room,36,1,12
49293501,"Modern 2BR Apt - 15 min to Manhattan, 10 to LGA",227037845,Safin,Queens,Maspeth,Entire home/apt,119,2,21
28867326,Beuty full bedroom,65827591,Nubia,Queens,Maspeth,Private room,50,30,14
50773714,★ SECOND AVE & 22ND STREET ★ (2W),337720916,Liz,Manhattan,Gramercy,Entire home/apt,187,30,0
10102206,Futon in Brooklyn near subway,33480709,Katherine,Brooklyn,Crown Heights,Shared room,35,30,0
7801023,Cute room right by Prospect Park,41060321,Maria,Brooklyn,Prospect-Lefferts Gardens,Private room,35,30,0
31001555,5th Ave Luxury St. Regis NYC King Room Manhattan,26556695,Alyssa And Eric,Manhattan,Midtown,Entire home/apt,799,1,1
19330704,Private room near Columbia University,134370506,Joseph,Manhattan,Morningside Heights,Private room,80,1,51
4739431,Gorgeous Adelphi Oasis,24236837,Faye,Brooklyn,Fort Greene,Entire home/apt,90,30,4
50297261,"Luxury 2B / 2BA Condo W/D, Dish, A/C, FIOS",21534672,Nalani,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,262,4,0
48231063,Chic Studio in the heart of the East Village,380601266,Jeremy,Manhattan,East Village,Entire home/apt,105,60,1
39581504,Summertime in Brooklyn!,274767494,Michael,Brooklyn,Flatbush,Entire home/apt,650,5,2
4498927,Manhattan townhouse near subway,23334165,Patricia,Manhattan,Harlem,Entire home/apt,300,30,99
18874825,*SUNNY 1 BDR APT IN FORT GREENE - Brooklyn,1396546,Elena,Brooklyn,Fort Greene,Entire home/apt,145,30,0
36978032,Lovely Brooklyn House,45467925,Elise,Brooklyn,Gowanus,Entire home/apt,260,10,1
38846643,(4RW) Awesome Chelsea Studio In Perfect Location,271275048,Isaac,Manhattan,Chelsea,Entire home/apt,100,30,3
39585440,STYLISH 2 BEDROOM ROOM FOR 6 TIME SQUARE APT,304156529,Arturo,Manhattan,Hell's Kitchen,Entire home/apt,396,3,73
31140017,Historic District Brownstone 35 min from Midtown,65747874,Eric,Brooklyn,Crown Heights,Entire home/apt,82,2,47
18355480,Williamsburg Plant Filled Sunny Apartment :D,16718650,Joseph,Brooklyn,Williamsburg,Private room,250,30,0
50728878,Spacious Sunny room in Williamsburg,1525346,Jenn,Brooklyn,Williamsburg,Private room,69,30,0
12653025,Spacious 1 b/r with skylights and W/D,1223281,Annette,Brooklyn,Gowanus,Entire home/apt,104,30,10
42670316,Sunny Space Off The Bay,238940472,Sappheira,Brooklyn,Bay Ridge,Private room,41,2,20
8506757,Brownstone in Brooklyn Heights,3599579,Andrew,Brooklyn,Brooklyn Heights,Entire home/apt,140,30,111
36445224,Big & Beautiful room with 2 beds!,274012871,Milan,Queens,Long Island City,Private room,70,30,34
39054797,Pinks Place (best i could think of sorry),61541256,Rachel,Brooklyn,Brownsville,Private room,45,30,4
43374989,10min Express train(E&F) in woodside,19303369,Hiroki,Queens,Woodside,Private room,37,30,0
704838,An Oasis in  the Big Apple 1,3621183,Paul,Queens,Woodside,Entire home/apt,80,30,86
9025421,Charming comfy apt in hip Bushwick!,4422465,Isabel,Brooklyn,Bushwick,Entire home/apt,82,4,6
13494532,"*Cozy apt Manhattan,Near Central Park !*",77355562,Anna,Manhattan,Upper East Side,Private room,85,1,78
36963544,Kozy Queens Korner,97366994,Jacqueline,Queens,Springfield Gardens,Entire home/apt,106,3,21
10888320,Bronx Home - 30 mins from Midtown!,971075,Jabari,Bronx,Mount Hope,Entire home/apt,105,30,76
19626535,Cozy and modern apartment in Hell's Kitchen,22347382,Sergio,Manhattan,Hell's Kitchen,Entire home/apt,200,20,0
42527278,Staten Island,237913872,Lilia,Staten Island,Concord,Private room,69,4,1
31194309,Hip Bushwick Basement Dwelling,91845557,Angela,Brooklyn,Bushwick,Private room,100,30,0
27090376,Cozy Master bedroom/private bath.,154037433,Roland,Queens,Jamaica,Private room,90,1,18
20026598,Bushwick gem with private garden patio.,32446918,Michele,Brooklyn,Bushwick,Entire home/apt,125,3,41
51310439,Lovely 1- bedroom near NY Yankee Stadium Bronx,383107924,Nicholas,Bronx,Highbridge,Private room,95,1,0
31885991,Full size bed suite.,105762561,Kim,Queens,Jamaica,Private room,65,30,3
40342902,Cozy room in prime area,90429772,Hanna,Manhattan,East Village,Private room,85,30,0
45334925,Modern one bedroom in the heart of Brooklyn,10745276,Kortney William,Brooklyn,Bedford-Stuyvesant,Entire home/apt,105,30,0
50758969,Lovely 2 bedroom Apartment,190174537,Kerlly,Brooklyn,Sunset Park,Entire home/apt,166,2,5
4549248,Cozy One Bedroom in Williamsburg!,22089583,Cesar,Brooklyn,Williamsburg,Entire home/apt,200,30,3
8737468,Spacious Private Room,16934136,Tracey,Queens,Queens Village,Private room,68,30,0
46170810,Acropolis Astoria,26440553,Caitlin,Queens,Ditmars Steinway,Entire home/apt,100,3,3
14177028,Private Suite in Brooklyn Townhouse.,29219991,Doug,Brooklyn,Williamsburg,Private room,104,11,88
51344474,Clean and cozy Private Bedroom,407284341,Kristina,Brooklyn,Bedford-Stuyvesant,Private room,46,30,0
13278654,Large 1 Bed - Ideal UWS Location,8089285,Maura,Manhattan,Upper West Side,Entire home/apt,149,30,1
49440502,Luxe Chic room in the Heart of East Williamsburg,124985291,Ebbie,Brooklyn,Williamsburg,Private room,80,3,1
46887738,"Airy Midtown East 1BR w/ W/D, Doorman, near Central Park, by Blueground",107434423,Blueground,Manhattan,Midtown,Entire home/apt,333,30,0
8698962,Brooklyn loft with huge livingroom,9166253,Jonas,Brooklyn,Bedford-Stuyvesant,Private room,65,30,1
13657292,"Bright, Airy, Rockaway Beach House w/ Backyard",79341807,Tory,Queens,Arverne,Entire home/apt,256,30,39
14470437,Private Spacious Apt and Garden- your Urban Oasis!,29997245,Jenny,Brooklyn,Crown Heights,Entire home/apt,180,2,89
18826370,Honda,9130040,Candace,Brooklyn,East Flatbush,Private room,99,1,12
9078632,Private room in Manhattan,42570179,Joanne,Manhattan,Washington Heights,Private room,75,30,53
35044394,Monica’s cozy room,263994272,Morales,Brooklyn,Bedford-Stuyvesant,Private room,80,30,0
48564529,Hotel Room Queen/Queen Beds Chelsea,383332265,Michelle,Manhattan,Chelsea,Private room,413,1,8
9334365,1bd steps from Central Park/museum,20592462,Julia,Manhattan,Upper East Side,Entire home/apt,125,30,1
47728714,Brand new 1BR~ Newly furnished ~ In Unit Laundry,384532776,Nathan,Manhattan,Hell's Kitchen,Entire home/apt,120,30,0
80700,Loft w/ Terrace @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Private room,349,30,7
1021491,Whole Apt to Yourself!: Artsy home by BK Museum,5622682,Sabrina,Brooklyn,Crown Heights,Entire home/apt,59,30,15
842167,1 BDR in Heart of Lower East side,2257960,Melanie,Manhattan,Chinatown,Entire home/apt,150,30,16
21233255,Private room right in heart of SOHO,9890399,Yi-Hsuan,Manhattan,Nolita,Private room,60,30,10
44109912,brand new Studio~Gramercy~W/D in unit~Best value,162280872,Eran,Manhattan,Kips Bay,Entire home/apt,140,30,1
11282208,"Sunny ""green"" brownstone duplex with deck & garden",1779599,Bettina,Brooklyn,Bedford-Stuyvesant,Entire home/apt,195,10,5
28138470,New MidCentury Modern Apt In The Heart Of Brooklyn,42085952,Mj,Brooklyn,Flatbush,Entire home/apt,102,3,31
47368431,"Clean, bright & private room in <3 of UES",29919749,Julie,Manhattan,Upper East Side,Private room,45,30,0
34501725,Large light-filled Chelsea loft with terrace,16903474,Deborah,Manhattan,Chelsea,Entire home/apt,215,30,2
2150750,"Private Bedroom in Sunnyside, NYC",9268805,David,Queens,Sunnyside,Private room,60,1,10
38456813,Private Studio Apartment in Carroll Gardens,59169595,Natasha,Brooklyn,Carroll Gardens,Entire home/apt,60,30,2
47964390,Cozy Private Room Central Park 4,50129574,Vanessa,Manhattan,Upper West Side,Private room,39,30,1
15476794,Charming Private House,99346083,Stella,Queens,Queens Village,Entire home/apt,125,30,0
18459948,Cozy East Village Studio,127998381,Mia,Manhattan,East Village,Entire home/apt,170,30,9
25110301,"Sunny home in Sunnyside, NY",41783072,Daniela & Steven,Queens,Sunnyside,Private room,80,30,0
25860068,"$ 65 UES  PRIV. QT, WINDOW ROOM! CLST,ELEV,LAUNDRY",23827868,Gal,Manhattan,Upper East Side,Private room,68,30,4
43280278,Midtown East modern 2 bed apt with swimming pool,9419684,Churchill,Manhattan,Midtown,Entire home/apt,325,30,0
3114929,Modern Stylish and Legendary. Couples or Families,14911623,Nicholas,Manhattan,Harlem,Entire home/apt,275,30,2
4146226,"Great room perfect location,",20338147,Alex,Queens,Maspeth,Private room,50,30,41
42761887,400sqft HUGEroom  2min expresstrain & 1min LIRR,200239515,Shogo,Queens,Woodside,Private room,45,30,1
21263872,Beautiful Brooklyn Oasis 2 bedroom.,21942287,Heidi,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,30,4
41582446,Peaceful Cozy Oasis in Greenwood Heights,4264248,Katrin,Brooklyn,Sunset Park,Entire home/apt,102,30,0
5102132,Huge Sunny Private Room in Bushwick,26260328,Alec,Brooklyn,Bushwick,Private room,45,7,1
50921255,Bushwick Best Kept Secret!!!! Private house Rental,50612451,Travel,Brooklyn,Bushwick,Entire home/apt,240,90,0
35532192,"Hotel 48 Lex, Premier King Salon",262985820,48Lex,Manhattan,Midtown,Private room,282,1,8
39922635,"The Frederick Hotel, Junior Suite 1 King Bed",306001668,The Frederick Hotel,Manhattan,Tribeca,Private room,249,1,0
21578513,Cozy Bedroom,88780960,Tajah,Brooklyn,Bedford-Stuyvesant,Private room,22,30,1
26969,2 story family home in Williamsburg,115307,Alexandra,Brooklyn,Williamsburg,Entire home/apt,165,30,343
19206550,Huge sunny room PRIVATE BATHROOM 15 min 2 Times Sq,128156060,Doa,Queens,Woodside,Private room,65,30,22
43038479,PRIME Location:2min Subway 1min LIRR NEW(2015),204704622,Momoyo,Queens,Woodside,Private room,38,30,0
4963237,"DOMINIQUE'S  NYC  cosy,2 bedrm crashPad*Stay here*",310670,Vie,Bronx,Eastchester,Entire home/apt,130,2,17
44669388,Minutes From 2 Airports And 3 Major Highways,52373970,Tina,Queens,South Ozone Park,Entire home/apt,300,2,15
206772,Williamsburg Exposed Brick Loft,1017473,Evan,Brooklyn,Williamsburg,Entire home/apt,190,30,41
49320836,Kiki's Cottage,397758091,Kiki,Queens,Queens Village,Private room,90,1,1
46829853,Water View King Bed Hotel Room,371972456,Justin,Manhattan,Financial District,Private room,213,1,52
2817967,Beautiful Studio Suite! Upper East,13347167,AFI Apartments,Manhattan,Upper East Side,Entire home/apt,97,30,5
29923660,Luxury waterfront apartment- 1 stop from Manhattan,30909338,Andrew,Brooklyn,Williamsburg,Entire home/apt,105,30,8
45767271,MG Nice Room to Stay in NYC Brooklyn,366142747,Aline,Brooklyn,Bedford-Stuyvesant,Private room,50,1,8
20572398,Big room in a great Williamsburg apartment,131950694,Sara,Brooklyn,Williamsburg,Private room,70,30,1
38696509,Affordable Manhattan Bedroom,144006321,Lethy,Manhattan,Washington Heights,Private room,60,1,58
17431995,2 bedroom apt. in Manhattan-Gramercy apt building,117932348,Deborah,Manhattan,Gramercy,Entire home/apt,155,30,35
16330737,Ft Greene: 2-3 Bedroom Duplex w/Garden,106899231,Heather,Brooklyn,Fort Greene,Entire home/apt,295,30,8
47315034,Panoramic City Views in this 3 Bedrooms 2 Baths,185979641,Ralph,Manhattan,Murray Hill,Entire home/apt,289,30,0
9435428,Cozy Studio in East Harlem,48904356,Hasan,Manhattan,East Harlem,Entire home/apt,150,30,1
33971170,Cozy apartment close to everything !!!,45404393,Say,Queens,Jackson Heights,Entire home/apt,190,2,5
48030418,Room near the Empire State Building,223719350,Elda,Manhattan,Kips Bay,Private room,88,2,1
10887262,Kid's friendly two levels apartment with a yard,4343152,Anna,Manhattan,Harlem,Entire home/apt,195,30,2
3585309,Beautiful home away from home!,18060671,Freddy,Queens,Flushing,Entire home/apt,1286,30,17
25344841,Serene Flat on Tree-Lined Harlem Street,115738772,Alex,Manhattan,Harlem,Entire home/apt,144,30,16
34343752,Gorgeous West Chelsea Two Bedroom with roof deck!,5007316,David,Manhattan,Chelsea,Entire home/apt,386,1,48
41598391,Room by Brighton Beach next to the subway,327961860,Claire,Brooklyn,Brighton Beach,Private room,51,30,11
35119736,"Manhatta 1bd apt, 2 beds: 2 streets to subway/shop",16424639,Andy,Manhattan,Inwood,Private room,119,30,16
10882066,Romantic Williamsburg Apartment,14585417,Samantha,Brooklyn,Williamsburg,Entire home/apt,185,30,148
38703805,Private Room for Cool Low Maintenance Person #1,5341818,Amy,Brooklyn,Bushwick,Private room,29,10,12
16630594,Private room with private entrance in Greenpoint!,51024366,Marie,Brooklyn,Greenpoint,Private room,104,30,7
41228499,Very nice place,84510411,Adam,Brooklyn,Bedford-Stuyvesant,Entire home/apt,110,30,0
32339704,Your own huge private oasis in the heart of Soho,4837890,Asya,Manhattan,SoHo,Entire home/apt,319,5,19
5020687,BEST Central location in Flushing 301R,10366837,Judy,Queens,Flushing,Entire home/apt,95,30,127
7932428,Bushwick 1 bedroom w/ private roof,21468915,Adrianna,Brooklyn,Bushwick,Entire home/apt,80,30,1
38753560,A very private living room and bedroom,296362224,Julian,Bronx,Fordham,Private room,70,30,1
42646720,Popular Room NEW Apartment Williamsburg 2020,200239515,Shogo,Brooklyn,Williamsburg,Private room,45,30,1
42317621,PVT Room w Tv. Bk Blue Heart/ Near Wycoff Hospital,27668092,Victor & Tat,Brooklyn,Bushwick,Private room,55,2,17
42388432,Brand new 2BR~Prime midtown~Newly furnished!,162280872,Eran,Manhattan,Hell's Kitchen,Entire home/apt,150,30,3
19477677,Huge sunny room next to subway!,25038748,Justin,Manhattan,Harlem,Private room,46,30,11
2727766,Convenient Private Room in Spanish Harlem (SpaHa),4992804,Zachary,Manhattan,East Harlem,Private room,81,30,1
248717,Brownstone comfort + beautiful yard,1269526,Amy,Brooklyn,Park Slope,Private room,65,30,14
805028,"Boerum Hill, Entire Home / Loft",1131081,Patrick,Brooklyn,Boerum Hill,Entire home/apt,250,10,14
32137481,Full Floor West Village Loft w/ HUGE Open Office,10476957,Gina,Manhattan,Greenwich Village,Entire home/apt,1761,3,51
45494041,Urban-Living in Hell's Kitchen Home,305240193,June,Manhattan,Hell's Kitchen,Private room,79,30,0
6210050,Room in Beautiful Brownstone,12422467,Tyler,Brooklyn,Bedford-Stuyvesant,Private room,80,30,0
2987465,"Chic, Modern Apt Near Central Park!",13347167,AFI Apartments,Manhattan,Upper East Side,Entire home/apt,113,30,7
42472907,Charming one bedroom home in the Upper West Side!,28787513,Nin,Manhattan,Upper West Side,Entire home/apt,139,31,0
13443640,Deluxe 3-BR + 3.5Bath with sweeping city views!!,30283594,Global Luxury Suites,Manhattan,Midtown,Entire home/apt,1100,120,0
397297,STUNNING E Vill Penthouse,1982209,Wendy,Manhattan,East Village,Entire home/apt,225,30,93
49593742,!!Beautiful Large 3 Bedroom Apartment in NYC!!,325451328,Ismael,Manhattan,Washington Heights,Entire home/apt,194,2,1
47046782,Charming West Village studio in private townhouse,1806934,Sandy,Manhattan,West Village,Entire home/apt,120,60,0
46645146,A+ Location Studio(APT Selected at Check-in) #4,348619646,Nomad,Manhattan,Midtown,Private room,165,1,6
4917217,Labor Day Special: Brooklyn Base Camp,1780076,Ashleigh,Brooklyn,Crown Heights,Private room,55,30,0
6851875,LUXE CROWN HEIGHTS DUPLEX - Balcony + Rooftop,30102777,Durrell,Brooklyn,Crown Heights,Entire home/apt,212,1,7
18455236,Modern 1 Bedroom In the Middle of Everything!,3470710,Michael,Brooklyn,Williamsburg,Entire home/apt,94,30,41
21837620,"Huge Room, Modern Unit in Carroll Gardens",1703438,Josh,Brooklyn,Carroll Gardens,Private room,40,30,1
41268569,Beautiful Upper East Side Apartment,324092165,Francesco,Manhattan,Upper East Side,Entire home/apt,240,30,0
44162057,1 Ready to Go Apartment 2 Bedroom,355019887,Hong Sheng,Brooklyn,Sunset Park,Entire home/apt,123,1,42
40140523,"Cozy,  private Apt Near JFK, Casino & The Beach",309828516,Cheryl,Queens,Howard Beach,Entire home/apt,95,1,10
9078222,"Prospect Park 3 bdrm, Sleeps 8 (#2)",47219962,Babajide,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,150,31,147
48764611,Private #3 Chic & Spacious room near Columbia,37821056,Nichole,Manhattan,Harlem,Private room,43,28,1
4707159,NEAR TIMES SQUARE & CENTRAL PARK!,529546,Aditi,Manhattan,Hell's Kitchen,Private room,125,30,1
10282292,20 min to GrandCentral & Flushing!私達は日本語を話します,52884032,Kristen,Queens,Sunnyside,Private room,75,30,15
1478946,"Prime Chelsea Location,Washer/Dryer",7245581,Michael,Manhattan,Chelsea,Entire home/apt,76,150,45
3058087,Fully Furnished Luk Room including Air Conditiner!,5986790,Gen,Manhattan,Washington Heights,Private room,40,31,4
45875030,"Big, bright room in the heart of the East Village",14883090,Noelia,Manhattan,East Village,Private room,70,30,0
36603015,Brooklyn Museum cozy room next to 4 subway lines,10402380,Yuval,Brooklyn,Crown Heights,Private room,41,3,18
33660716,Cozy Bright Prospect Park Studio,73785055,Alycen,Brooklyn,Prospect Heights,Entire home/apt,150,30,2
42704243,"Roomy Hell's Kitchen 2BR w/ Pool, DM, nr. Central Park, by Blueground",107434423,Blueground,Manhattan,Hell's Kitchen,Entire home/apt,413,30,0
37360635,"Cozy Bright Room, 7 Minutes to Midtown!",280929444,Sara,Manhattan,Harlem,Private room,80,30,3
8889423,Beautiful Upper West Side Large 1BD,10328631,Yulia,Manhattan,Upper West Side,Entire home/apt,150,30,11
34646398,Artsy bedroom w/garden & private bathroom .,1179779,Sandrine,Brooklyn,Bedford-Stuyvesant,Private room,89,30,0
46879513,Looking for a Cozy Place to Relax away from Home,376526291,Arlene,Queens,Rosedale,Entire home/apt,150,2,2
40095816,AMAZING STUDIO BASEMENT,101560248,Talha,Queens,Astoria,Private room,79,30,1
22667815,Beautiful Private Room in Cobble Hill Brownstone,22550357,Will,Brooklyn,Cobble Hill,Private room,318,3,19
7956643,Authentic Brooklyn - Near Prospect Park,3251778,Megan,Brooklyn,Crown Heights,Entire home/apt,125,30,4
21496794,Private Crown Heights Brooklyn/Sterling 2/5 Trains,2230419,Davi,Brooklyn,Prospect-Lefferts Gardens,Private room,65,1,40
239826,"Amazing 1 bed, live like a Newyorkr",1257760,Jay,Manhattan,Gramercy,Entire home/apt,295,30,0
4059794,Cozy 1 bdrm on UWS,11402749,Alina,Manhattan,Civic Center,Entire home/apt,160,2,2
37351667,Back on AirBnB Moroccan Oasis with garden,16176030,Amal,Queens,Ditmars Steinway,Entire home/apt,150,30,0
22031456,Brooklyn City Home,160495098,Miller,Brooklyn,East Flatbush,Entire home/apt,108,30,28
32790345,Private cozy room By Yankee stadium,246666261,Jovid,Bronx,Claremont Village,Private room,80,80,14
48276918,"Private Room in Crown Heights 2 block 2,3,4 trains",195157226,Mario,Brooklyn,Crown Heights,Private room,58,2,13
37629191,Welcome to my Home in Pretty Central Park Area,284298771,Cori,Manhattan,Upper West Side,Entire home/apt,315,30,11
